QBER,Key_Length,Errors,Attack
28.937007874015748,508,147,1
26.5625,512,136,1
24.646464646464647,495,122,1
24.71698113207547,530,131,1
24.124513618677042,514,124,1
25.147347740667975,509,128,1
23.076923076923077,481,111,1
25.616698292220114,527,135,1
26.181102362204722,508,133,1
24.705882352941178,510,126,1
26.666666666666668,525,140,1
26.41509433962264,530,140,1
24.34077079107505,493,120,1
26.744186046511626,516,138,1
23.106796116504853,515,119,1
26.76864244741874,523,140,1
25.54890219560878,501,128,1
27.64227642276423,492,136,1
25.889328063241106,506,131,1
22.65625,512,116,1
24.151696606786427,501,121,1
26.706827309236946,498,133,1
26.190476190476193,546,143,1
26.640159045725646,503,134,1
26.88588007736944,517,139,1
26.81992337164751,522,140,1
